,pdb,emmap,source,q,clashscore,bond_outlier,angle_outlier,pucker_outlier,suite_outlier,avg_suitness,cc_volume,cc_mask,cc_peaks,tempy_mi,tempy_smoc
443,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_librarySHAPE_scores.csv,0.2216121648658069,0.46,0.0,0.0,0.0074626865671641,0.0518518518518518,0.811,0.5234,0.5459,0.4997,0.0317276112714982,0.905128276151006
444,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_librarySHAPE_scores.csv,0.2201445841756709,0.23,0.0,0.0,0.0074626865671641,0.0814814814814814,0.806,0.5007,0.508,0.4876,0.0318473999878562,0.910665898278446
445,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_librarySHAPE_scores.csv,0.2202725256186825,0.23,0.0,0.0,0.0074626865671641,0.0814814814814814,0.819,0.4801,0.4841,0.4706,0.0317334424901219,0.9110135306207796
446,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_librarySHAPE_scores.csv,0.2176321038689439,0.46,0.0,0.0,0.0074626865671641,0.0518518518518518,0.816,0.4534,0.4248,0.4224,0.0314391285493116,0.90743538410226
447,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_librarySHAPE_scores.csv,0.2174178431509236,0.23,0.0,0.0,0.0074626865671641,0.0592592592592592,0.809,0.4502,0.4565,0.4436,0.0316577671064108,0.9065304066478632
448,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_librarySHAPE_scores.csv,0.2186853457650749,0.23,0.0,0.0,0.0074626865671641,0.0962962962962963,0.781,0.4356,0.4276,0.4281,0.031361665020805,0.906603084500893
449,MERS_SHAPE_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_MERS_conf3_librarySHAPE_scores.csv,0.2183847710003485,0.46,0.0,0.0,0.0074626865671641,0.0518518518518518,0.823,0.504,0.5023,0.4807,0.0316148122850911,0.9089317525046966
450,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.10.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1318982514782608,0.69,0.0,0.0,0.0074626865671641,0.0962962962962963,0.798,0.2755,0.3081,0.2147,0.1224148271736311,0.8578046287057589
451,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.5.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1274332250434782,0.93,0.0,0.0,0.0074626865671641,0.0444444444444444,0.84,0.2377,0.2583,0.1739,0.123558400772204,0.8482688098309729
452,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.9.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1330824434782608,0.46,0.0,0.0,0.0,0.037037037037037,0.823,0.3016,0.3475,0.2338,0.1236093773019091,0.8608405020564026
453,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.6.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1360655822608695,0.23,0.0,0.0,0.0,0.0518518518518518,0.822,0.3155,0.3194,0.2241,0.1226140838986062,0.8605247934049639
454,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.7.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1259974866086956,0.0,0.0,0.0,0.0,0.0592592592592592,0.829,0.2225,0.2141,0.1431,0.1208781551213702,0.8468815413000096
455,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.8.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1347049846956521,0.0,0.0,0.0,0.0,0.037037037037037,0.832,0.313,0.3316,0.2306,0.1229646720997247,0.861129251946943
456,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.4.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1323844664347826,0.23,0.0,0.0,0.0,0.0518518518518518,0.809,0.2866,0.322,0.2096,0.1215465417604858,0.8483315525753219
457,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.2.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1343524591304347,0.46,0.0,0.0,0.0,0.0666666666666666,0.799,0.3181,0.3555,0.2199,0.1243764384760411,0.8563315610976393
458,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.1.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1298621739130434,0.0,0.0,0.0,0.0,0.0518518518518518,0.828,0.2521,0.2903,0.2091,0.1226964292690542,0.8609444959964632
459,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.3.pdbFINISHED_1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1332922149565217,0.0,0.0,0.0,0.0,0.1037037037037037,0.787,0.2999,0.3152,0.2288,0.1232131078682247,0.8648393698342027
460,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.10,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1485871057391304,3.93,0.0,0.0023640661938534,0.0298507462686567,0.1185185185185185,0.76,0.2577,0.2377,0.1711,0.1229433749166098,0.8538951556010063
461,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1453458966956521,5.55,0.0,0.0020263424518743,0.0373134328358208,0.1407407407407407,0.775,0.2584,0.2414,0.1654,0.1216193595513266,0.8563578941470209
462,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.7,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1407542205217391,2.78,0.0,0.0010131712259371,0.0074626865671641,0.1185185185185185,0.753,0.2512,0.2328,0.1491,0.1226810833699009,0.8558748505475053
463,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.9,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1410365033043478,3.93,0.0,0.0006754474839581,0.0149253731343283,0.1703703703703703,0.75,0.2543,0.2406,0.1753,0.1217084316377317,0.863671631391209
464,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.2,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1439163022608695,5.09,0.0,0.0006754474839581,0.0149253731343283,0.1333333333333333,0.735,0.2779,0.2641,0.2025,0.1206632680787855,0.8636466614936011
465,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.3,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1441477933913043,4.63,0.0,0.0010131712259371,0.0149253731343283,0.1185185185185185,0.764,0.2522,0.2312,0.1474,0.1202768561957521,0.845405030517412
466,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.5,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1423058650434782,7.17,0.0,0.0006754474839581,0.0373134328358208,0.1481481481481481,0.731,0.2591,0.2371,0.1719,0.1210720168713428,0.8559066262224969
467,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.6,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1466315429565217,7.86,0.0,0.0006754474839581,0.0373134328358208,0.1407407407407407,0.749,0.262,0.2362,0.1739,0.1223545218336675,0.8558866460524944
468,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.8,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1415395551304347,5.55,0.0,0.0010131712259371,0.0149253731343283,0.1407407407407407,0.705,0.254,0.2347,0.1594,0.1222011049652916,0.8552814543794541
469,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R6.out.4,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_icSHAPE_scores.csv,0.1457705676521739,6.25,0.0,0.0006754474839581,0.0298507462686567,0.1333333333333333,0.726,0.2748,0.2591,0.1632,0.122232650667712,0.8566795019506585
470,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.10,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2273568130273371,5.39,0.0005115089514066,0.0006512536633018,0.0071942446043165,0.1214285714285714,0.732,0.5928,0.5547,0.5579,0.0265341619429005,0.9068485752062
471,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.9,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2249588633142085,7.18,0.0,0.0013025073266037,0.014388489208633,0.0928571428571428,0.737,0.5913,0.5537,0.5546,0.026686869630286,0.909067248502188
472,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.1,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2282956047924401,6.96,0.0,0.0016281341582546,0.0215827338129496,0.15,0.763,0.6021,0.5691,0.5713,0.026431842400467,0.909746277393656
473,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.5,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2275797134660816,5.39,0.0,0.0003256268316509,0.014388489208633,0.1,0.733,0.5922,0.5558,0.5535,0.0265742776176694,0.9080832448348056
474,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.7,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2291485180560243,6.74,0.0005115089514066,0.0013025073266037,0.0071942446043165,0.0928571428571428,0.729,0.5935,0.5589,0.561,0.0266979510254662,0.9075019523637796
475,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.3,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2289980381370232,6.51,0.0,0.0009768804949527,0.0215827338129496,0.1214285714285714,0.733,0.6062,0.574,0.5749,0.0266547552516743,0.91146416669105
476,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.4,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2259241646979413,4.94,0.0,0.0006512536633018,0.0071942446043165,0.0857142857142857,0.773,0.5896,0.55,0.5522,0.026595863750853,0.9070654651897796
477,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.8,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2237724687816402,5.16,0.0,0.0,0.0,0.1071428571428571,0.749,0.5901,0.5573,0.5593,0.0267632767452969,0.9076059994507548
478,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.6,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2229139284508943,7.63,0.0,0.0009768804949527,0.014388489208633,0.1,0.745,0.5828,0.5484,0.5504,0.0264585526493778,0.9058357562726588
479,HCoV_229E_manual_all_models_all_fits_FINAL_R3.out.2,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_manual_scores.csv,0.2239888531893351,6.74,0.0005115089514066,0.0003256268316509,0.0215827338129496,0.1,0.729,0.5982,0.5625,0.5657,0.0265072877576848,0.9084091808244588
480,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.10,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3127921259033853,4.8,0.0,0.0003677822728944,0.016260162601626,0.064516129032258,0.765,0.5041,0.4953,0.4998,0.0222741827537791,0.8685773468603214
481,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.7,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3154639509319132,5.31,0.0,0.0003677822728944,0.024390243902439,0.0967741935483871,0.742,0.5092,0.4985,0.5006,0.0223155846120915,0.8723393222252975
482,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.9,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.316993155572461,6.32,0.0,0.0003677822728944,0.040650406504065,0.1129032258064516,0.776,0.5028,0.49,0.4985,0.0223800338202521,0.8703957383686124
483,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.2,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3176107550399392,4.55,0.0,0.0003677822728944,0.016260162601626,0.0967741935483871,0.78,0.5091,0.5029,0.5053,0.0222984108816798,0.8735966690325774
484,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.8,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3146187888931152,5.31,0.0,0.0003677822728944,0.024390243902439,0.1048387096774193,0.772,0.5098,0.5019,0.5028,0.0223204800394148,0.8708361644564983
485,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.6,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3140727504754659,5.81,0.0,0.0,0.032520325203252,0.1209677419354838,0.779,0.5067,0.4963,0.4943,0.0223199185608116,0.870932246591567
486,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.4,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3088827440091289,6.06,0.0,0.0,0.016260162601626,0.1129032258064516,0.773,0.5002,0.4903,0.4949,0.0223726085519678,0.8709189123032907
487,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3166820460251046,5.81,0.0005777007510109,0.0,0.024390243902439,0.0887096774193548,0.775,0.5084,0.4972,0.5001,0.0222710082628203,0.8721101256863616
488,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.3,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3160937911753518,5.56,0.0,0.0003677822728944,0.016260162601626,0.0967741935483871,0.777,0.5095,0.5017,0.5047,0.0223488170375858,0.8722257343817119
489,SARS_CoV_2-SL5_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.5,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_icSHAPE_scores.csv,0.3156894781285659,4.55,0.0,0.0007355645457888,0.024390243902439,0.0806451612903225,0.758,0.5085,0.4978,0.5037,0.0222547221735247,0.8724526601056847
490,HCoV_229E_rnastructure_all_models_all_fits_R4.out.10,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1587907431657104,12.12,0.0,0.0022793878215564,0.0503597122302158,0.1714285714285714,0.771,0.4411,0.3889,0.3513,0.02378655104856,0.8398689584408462
491,HCoV_229E_rnastructure_all_models_all_fits_R4.out.7,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1656030772865339,9.88,0.0,0.0009768804949527,0.014388489208633,0.2071428571428571,0.697,0.453,0.3985,0.3638,0.0238091827250896,0.8443457088036287
492,HCoV_229E_rnastructure_all_models_all_fits_R4.out.2,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1618367306783665,10.78,0.0,0.0022793878215564,0.0287769784172661,0.1428571428571428,0.722,0.4457,0.3888,0.3466,0.0240243140880427,0.8418952513071625
493,HCoV_229E_rnastructure_all_models_all_fits_R4.out.8,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1525013192710091,11.23,0.0005115089514066,0.0016281341582546,0.0359712230215827,0.1357142857142857,0.713,0.444,0.389,0.3447,0.0236760668039729,0.8402291399298674
494,HCoV_229E_rnastructure_all_models_all_fits_R4.out.1,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1723588265271684,8.53,0.0,0.0013025073266037,0.0215827338129496,0.1714285714285714,0.752,0.4577,0.4107,0.3815,0.0236431477244404,0.8392357755059547
495,HCoV_229E_rnastructure_all_models_all_fits_R4.out.4,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1595360469119136,6.96,0.0,0.0006512536633018,0.0359712230215827,0.15,0.766,0.4332,0.3838,0.3403,0.0236814829910131,0.8326448451706673
496,HCoV_229E_rnastructure_all_models_all_fits_R4.out.3,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.161653574080324,10.33,0.0,0.0013025073266037,0.0359712230215827,0.1714285714285714,0.746,0.4519,0.3948,0.3453,0.0244006313538537,0.8441383610337045
497,HCoV_229E_rnastructure_all_models_all_fits_R4.out.5,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1621507269659129,10.55,0.0,0.0013025073266037,0.0359712230215827,0.1642857142857142,0.747,0.4406,0.3825,0.3515,0.0234157934884439,0.8257112108143699
498,HCoV_229E_rnastructure_all_models_all_fits_R4.out.9,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1619796621667229,13.47,0.0010230179028132,0.0019537609899055,0.0287769784172661,0.1714285714285714,0.723,0.4495,0.3928,0.3568,0.0240286246400351,0.8478055768043102
499,HCoV_229E_rnastructure_all_models_all_fits_R4.out.6,HCoV_229E-6p48-cryosparc_P3_J880_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_HCoV-229E_rnastructure_node7_scores.csv,0.1577083550455619,9.21,0.0,0.0013025073266037,0.0215827338129496,0.1357142857142857,0.712,0.4387,0.3874,0.3506,0.0236309058181182,0.8389954541850462
500,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.10,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2288295231788079,6.48,0.0,0.0013508949679162,0.0298507462686567,0.1333333333333333,0.759,0.4653,0.4422,0.4334,0.0307838535528133,0.9098255598372448
501,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.5,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2319782690833043,8.34,0.0,0.0013508949679162,0.0298507462686567,0.1629629629629629,0.744,0.4731,0.4535,0.4435,0.0306582373091943,0.9133448461808552
502,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.1,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2290717716974555,8.57,0.0,0.0013508949679162,0.0298507462686567,0.1555555555555555,0.775,0.4627,0.4415,0.433,0.0305553138382435,0.906999408877299
503,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.9,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2307509947716974,8.8,0.0,0.0010131712259371,0.0373134328358208,0.1925925925925926,0.78,0.4696,0.4481,0.4416,0.0308149082654418,0.9152767952367152
504,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.8,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2277624207040781,7.87,0.0,0.0006754474839581,0.0298507462686567,0.1333333333333333,0.782,0.4553,0.4366,0.4369,0.0311243684396494,0.9115987397290792
505,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.7,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2323043694667131,7.41,0.0,0.000337723741979,0.0373134328358208,0.1851851851851851,0.764,0.4695,0.4481,0.4343,0.0309122963661323,0.910062063748381
506,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.2,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2287469818752178,7.18,0.0,0.0016886187098953,0.0298507462686567,0.2,0.763,0.4694,0.455,0.4513,0.0307731796714407,0.9166790808256556
507,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.6,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2259620160334611,9.26,0.0005305039787798,0.0010131712259371,0.0373134328358208,0.1407407407407407,0.782,0.4647,0.4456,0.436,0.0307069384001083,0.91006856850663
508,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.4,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2278427769257581,8.34,0.0,0.000337723741979,0.0298507462686567,0.2,0.789,0.4588,0.4382,0.429,0.0309438427279325,0.910002574943659
509,MERS_Sun_icSHAPE_all_models_all_fits_FINAL_R3.out.3,MERS_con3-6p44-cryosparc_P1_J323_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_MERS_conf3_icSHAPE_eternafold_scores.csv,0.2287494004879749,5.56,0.0,0.000337723741979,0.0298507462686567,0.1259259259259259,0.779,0.4657,0.4467,0.4305,0.0306631360743127,0.9085318981726104
